1,aba
1,abatisy
1,abjacy
1,abka
1,abonement
1,abow
1,absolwentow
1,abstraktne
1,abtownje
1,ach
1,adaa
1,adachu
1,adamy
1,adelheid
1,adnostka
1,adopciju
1,adresaa
1,adresowe
1,adresy
1,adveniata
1,afrika
1,afroameriskeje
1,agendy
1,agentura
1,agenturu
1,agentury
1,agilne
1,agrarnowobswtowych
1,agrarnu
1,agrarnymi
1,agresiwne
1,agrowa
1,agrowace
1,ahmet
1,ahny
1,ahnychu
1,ahnyli
1,ahodnje
1,ahu
1,aids
1,aik
1,akademikarjowsorabistow
1,akademiske
1,akae
1,akaj
1,akaja
1,akali
1,akanskej
1,akaoj
1,akcent
1,akceptowae
1,akciju
1,akciska
1,akcisku
1,aktiwisa
1,aktiwitam
1,aktiwitu
1,aktiwne
1,aktiwneho
1,aktiwneje
1,aktiwnemu
1,aktiwnia
1,aktiwnie
1,aktiwnio
1,aktiwnu
1,aktiwny
1,aktiwnych
1,aktowy
1,aktualizowaa
1,aktualizuje
1,aktualnemu
1,aktualnje
1,aktualnu
1,akty
1,akustikowej
1,akuzatiw
1,akwarij
1,albrechtowka
1,albumow
1,aleja
1,alejam
1,alejemi
1,aleji
1,alejowa
1,aleni
1,alexander
1,alexandera
1,alfabeta
1,alfabetisce
1,alku
1,almajoweje
1,alpow
1,altenbergske
1,alternatiwne
1,alternatiwnje
1,alternatiwny
1,alternatiwow
1,alternatiwu
1,altmark
1,amalia
1,amarjec
1,ameriana
1,amerika
1,ameriku
1,amkow
1,ampinjonow
1,amplowy
1,analyza
1,analyzowachu
1,analyzowanska
1,analyzuja
1,analyzuje
1,analyzy
1,andrea
1,andreas
1,andricki
1,aneje
1,angaementa
1,angaowane
1,angaowaneho
1,angaowani
1,angaowanje
1,angaowanosu
1,angaowanymi
1,angauja
1,angaujemy
1,angelo
1,animruje
1,annamaria
1,anne
1,annemarije
1,annett
1,anonymizuje
1,anorak
1,anoraki
1,ansach
1,ansamblach
1,ansamblej
1,ansamblom
1,antice
1,antifaistki
1,antifaistku
1,antikskeho
1,antikskeje
1,antikskich
1,antiserbskim
1,antona
1,anych
1,aonska
1,aonske
1,aonskeho
1,aostny
1,apanje
1,aparat
1,apelom
1,apelowae
1,apeluju
1,apetit
1,apku
1,aplawsom
1,aple
1,aplow
1,apotekarja
1,apparat
1,ara
1,arabskich
1,araneskej
1,archeologow
1,architeka
1,architektura
1,architekturje
1,architekturu
1,archiwa
1,archiwach
1,archiwje
1,arcybiskop
1,arcymnik
1,areal
1,areala
1,areale
1,argentinskej
1,argentinskeje
1,argument
1,argumentaciju
1,argumentami
1,argumentatiwnje
1,argumentow
1,argumentuje
1,arje
1,arliwa
1,arndt
1,arogantnaj
1,arow
1,arowanskej
1,artefakty
1,artikla
1,artiklach
1,artiklom
1,artiklow
1,artikulaciju
1,ary
1,asam
1,asnika
1,asnikar
1,asnikarja
